AccidentUID,AccidentYear,AccidentMonth,AccidentWeekDay,AccidentHour,CantonCode,AccidentSeverityCategory,AccidentInvolvingMotorcycle
string,,,,,,,
meta,,,,,,,
string,,,,,,,
meta,,,,,,,
D01FB0FC1DAB004EE0430A8394279736,2013.0,Jan,Di,Abend,,Leicht,0.0
D02C56D3BB8800DEE0430A8394279804,2012.0,Dez,So,Nacht,,Leicht,0.0
D3B60D97F967017AE0430A83942753BA,2013.0,Feb,Fr,Vormittag,,Leicht,0.0
DB689633304902E4E0430A839427D85C,2013.0,Mai,Mo,Abend,,Leicht,0.0
DF6CEE306CD4019AE0430A8394275F8B,2013.0,Mai,Do,Vormittag,,Leicht,0.0
E28BFDFE429E01E6E0430A839427D67F,2013.0,Jul,Sa,Vormittag,,Leicht,0.0
E28BFDFE896C01E6E0430A839427D67F,2013.0,Aug,Sa,Vormittag,,Leicht,1.0
E2A1158FCF9C0228E0430A8394272C16,2013.0,Aug,So,Nachmittag,,Leicht,0.0
E5613EAA70E001CAE0430A83942700A2,2013.0,Jul,Di,Vormittag,,Schwer,0.0
E786785881830132E0430A8394275F98,2013.0,Sep,Mo,Nachmittag,,Schwer,0.0
EB13586DD5BA0274E0430A839427E343,2013.0,Nov,Sa,Nachmittag,,Leicht,0.0
ED164DF7408900FEE0430A839427FAFB,2013.0,Dez,Sa,Nachmittag,,Leicht,0.0
F5CD53DACAED00DCE0430A8394272E40,2014.0,Apr,Sa,Abend,,Schwer,0.0
F852219E350B00D4E0430A839427BF64,2014.0,Mar,So,Nacht,,Leicht,0.0
F8674B328C4B013CE0430A839427853B,2014.0,Mai,So,Nachmittag,,Schwer,1.0
F8D9FD9297D90196E0430A8394274F00,2014.0,Mai,Mo,Nachmittag,,Schwer,1.0
0418F3A22F240036E0530A839427B555,2014.0,Okt,Fr,Nachmittag,,Schwer,0.0
041E57945E35000EE0530A839427613E,2014.0,Okt,Mi,Vormittag,,Leicht,0.0
C47432E6589B01CCE0430A8394272063,2012.0,Sep,Di,Nachmittag,,Leicht,0.0
C474AA0D543000EEE0430A8394274822,2012.0,Aug,Do,Nachmittag,,Leicht,0.0
C4A30E8B56A701A6E0430A83942716CD,2012.0,Sep,Mi,Nachmittag,,Leicht,0.0
CB88EC509EFA0118E0430A83942717D8,2012.0,Okt,Mi,Nachmittag,,Leicht,1.0
CC66D984692501DEE0430A83942786C7,2012.0,Okt,Fr,Nachmittag,,Schwer,0.0
DF6B470A13DC0178E0430A839427519C,2013.0,Jul,Di,Abend,,Leicht,1.0
DFE3C4E753D101A2E0430A839427D1BA,2013.0,Jun,Do,Nachmittag,,Schwer,0.0
E28E2004F783009AE0430A8394271AB0,2013.0,Aug,Mi,Nachmittag,,Leicht,0.0
E54EC0F291E501CAE0430A8394275814,2013.0,Sep,Sa,Nachmittag,,Leicht,1.0
E7E87F121953001EE0430A839427BF74,2013.0,Aug,Sa,Nachmittag,,Schwer,1.0
EB13586E343F0274E0430A839427E343,2013.0,Nov,So,Nachmittag,,Leicht,0.0
EC896347602F0124E0430A8394277C42,2013.0,Dez,Di,Vormittag,,Leicht,0.0
ED0220CFA59B013CE0430A839427487B,2013.0,Dez,Mi,Abend,,Leicht,0.0
ED0220D0D22F013CE0430A839427487B,2014.0,Jan,Do,Nacht,,Leicht,0.0
ED166CE04B4400BAE0430A83942796B2,2013.0,Dez,Di,Nachmittag,,Leicht,0.0
F60BBD7071820014E0430A8394272838,2014.0,Apr,Fr,Nachmittag,,Tot,0.0
F8F800D42F8B02E8E0430A839427F259,2014.0,Mai,Fr,Nachmittag,,Schwer,0.0
054BC81AD70D01FEE0530A8394275071,2014.0,Okt,Fr,Nachmittag,,Leicht,0.0
C2E1C875124101C0E0430A839427BF56,2012.0,Jun,Fr,Vormittag,,Leicht,0.0
C474069E0B8500FEE0430A839427FB8A,2012.0,Okt,Sa,Nachmittag,,Leicht,0.0
CB731DC8D9090136E0430A839427BF04,2012.0,Okt,Di,Vormittag,,Schwer,1.0
CB87F475D9250176E0430A8394270335,2012.0,Okt,Mo,Vormittag,,Schwer,1.0
D3B60D97D4AA017AE0430A83942753BA,2013.0,Jan,Do,Vormittag,,Leicht,0.0
D3B6136718060176E0430A839427F82C,2013.0,Jan,Sa,Vormittag,,Leicht,0.0
DB7C2A4E7E8C00AEE0430A8394274827,2013.0,Apr,So,Abend,,Leicht,0.0
DF6B3D2B209E0146E0430A839427F5E5,2013.0,Jun,Do,Nachmittag,,Leicht,0.0
E186A0B9BEF301E2E0430A839427BA7A,2013.0,Jul,Mi,Abend,,Leicht,1.0
E2B8645945DD0114E0430A83942726C2,2013.0,Aug,Mo,Abend,,Leicht,0.0
E54B06513DE60136E0430A8394270BFF,2013.0,Aug,Di,Nachmittag,,Schwer,0.0
E54B065143C80136E0430A8394270BFF,2013.0,Aug,Sa,Abend,,Leicht,0.0
E5658FB9F8840294E0430A83942740A7,2013.0,Sep,Do,Nacht,,Leicht,0.0
EDE6529E5C5A002EE0430A8394275B8E,2013.0,Dez,So,Abend,,Leicht,0.0
F17C176B1EE50148E0430A8394271F84,2014.0,Feb,Mi,Nachmittag,,Leicht,0.0
F2D4BDF8BD750058E0430A839427C3C5,2014.0,Feb,Do,Vormittag,,Leicht,0.0
F8D9FD92B94D0196E0430A8394274F00,2014.0,Mai,Mi,Nachmittag,,Schwer,1.0
FAD6F03999B10124E0430A839427227F,2014.0,Jun,Di,Nachmittag,,Leicht,0.0
0431709CADB6018EE0530A83942758D7,2014.0,Okt,Fr,Nachmittag,,Leicht,0.0
04317F7A3D510140E0530A8394276715,2014.0,Okt,Mo,Abend,,Leicht,0.0
C47432E5718C01CCE0430A8394272063,2012.0,Jul,Sa,Nachmittag,,Leicht,0.0
CB71630B38F40064E0430A8394278A33,2012.0,Okt,Di,Nachmittag,,Leicht,0.0
CC66E60F15D7013CE0430A8394274C05,2012.0,Nov,Mi,Nachmittag,,Leicht,0.0
D0CC5B9CDDA10132E0430A83942733EA,2013.0,Jan,Di,Nachmittag,,Schwer,0.0
D6889FB7EFCA0154E0430A8394274C53,2013.0,Mar,Do,Vormittag,,Leicht,0.0
DA94EDAB1E470168E0430A839427B7DF,2013.0,Mar,Mi,Nachmittag,,Leicht,0.0
DB689632D39102E4E0430A839427D85C,2013.0,Mai,Mi,Nachmittag,,Leicht,0.0
DE3F76CF270D0194E0430A8394274A08,2013.0,Jun,Do,Vormittag,,Leicht,0.0
E2A23723284F026AE0430A839427C129,2013.0,Jul,Mi,Abend,,Leicht,0.0
E54EC0F1E98E01CAE0430A8394275814,2013.0,Sep,Di,Abend,,Leicht,0.0
E5658FBA708A0294E0430A83942740A7,2013.0,Sep,Sa,Nachmittag,,Leicht,0.0
E786785977A50132E0430A8394275F98,2013.0,Okt,Fr,Nachmittag,,Schwer,0.0
E7867859D3230132E0430A8394275F98,2013.0,Okt,Sa,Nachmittag,,Schwer,0.0
EB14E297D8D6023EE0430A839427AFB5,2013.0,Okt,So,Nacht,,Schwer,0.0
ED0220D06420013CE0430A839427487B,2014.0,Jan,Mo,Abend,,Leicht,0.0
F17C8B3853220226E0430A839427200B,2014.0,Jan,Fr,Abend,,Leicht,0.0
F5D02431823B00ECE0430A83942780A1,2014.0,Mar,So,Nachmittag,,Leicht,0.0
F670FE81404D01BEE0430A839427C780,2014.0,Apr,Sa,Nachmittag,,Leicht,0.0
FF2744A31E1D021AE0430A8394273899,2014.0,Jun,Sa,Nachmittag,,Leicht,0.0
0E06D7B231B90166E0530A839427CA8B,2015.0,Feb,Mi,Abend,,Schwer,0.0
1398816D092A0040E0530A8394275A23,2015.0,Apr,Di,Vormittag,,Leicht,0.0
13D4A379059501A4E0530A83942716AF,2015.0,Apr,Mi,Nachmittag,,Leicht,0.0
175A7646DC1301FAE0530A839427D84E,2015.0,Jun,So,Nachmittag,,Leicht,1.0
C47415578F320000E0430A8394271705,2012.0,Aug,Fr,Vormittag,,Leicht,0.0
CB88EC51033B0118E0430A83942717D8,2012.0,Nov,Mo,Abend,,Leicht,0.0
D0CC5B9C71FB0132E0430A83942733EA,2012.0,Dez,Mo,Nachmittag,,Leicht,0.0
D3C8250592120178E0430A839427BB02,2013.0,Jan,Mo,Vormittag,,Leicht,0.0
D8A6FF579BBC00C0E0430A839427B86D,2013.0,Mar,Mo,Nachmittag,,Leicht,0.0
D9D98C47E1D60120E0430A8394279A5B,2013.0,Apr,Mo,Nachmittag,,Schwer,1.0
DA14DD952D57020CE0430A839427052F,2013.0,Apr,So,Nachmittag,,Leicht,1.0
DB6971E94E0F0150E0430A8394270BCF,2013.0,Mai,Sa,Abend,,Leicht,0.0
DF6B3ECB44A80170E0430A8394277808,2013.0,Jul,Sa,Nachmittag,,Leicht,0.0
E2A1158F6C3B0228E0430A8394272C16,2013.0,Aug,Mo,Vormittag,,Schwer,0.0
E2A23722CEF1026AE0430A839427C129,2013.0,Aug,Mo,Nachmittag,,Leicht,1.0
E54ECE805C6D012EE0430A839427D17A,2013.0,Sep,Mo,Nachmittag,,Leicht,0.0
E5F0D11CC3A101C8E0430A8394272265,2013.0,Sep,So,Abend,,Leicht,0.0
FCF4FBD8EAFA011EE0430A83942790CE,2014.0,Jun,Do,Vormittag,,Schwer,0.0
035380A3CF2E0138E0530A83942789BC,2014.0,Sep,So,Vormittag,,Leicht,0.0
041D12D71AFA0164E0530A8394271ADB,2014.0,Okt,So,Nachmittag,,Leicht,0.0
042F9D5812E10184E0530A8394277814,2014.0,Okt,So,Abend,,Schwer,0.0
0923483F054500D8E0530A839427BCCA,2014.0,Dez,Fr,Nachmittag,,Leicht,0.0
11DD8E182BA50274E0530A839427AA58,2015.0,Mar,Mi,Nachmittag,,Leicht,1.0
14C5760D479B017AE0530A839427AF55,2015.0,Apr,Mo,Vormittag,,Leicht,0.0
1AD5347FFEE301CAE0530A83942779F1,2015.0,Jul,Fr,Nachmittag,,Leicht,0.0
1AD5348031CC01CAE0530A83942779F1,2015.0,Jul,So,Nachmittag,,Leicht,1.0
1C4E53B2570D01B8E0530A839427B782,2015.0,Aug,Fr,Vormittag,,Leicht,0.0
E786785972F50132E0430A8394275F98,2013.0,Okt,Mi,Vormittag,,Leicht,0.0
ED085B5840100060E0430A839427DAB9,2013.0,Dez,Di,Nachmittag,,Leicht,0.0
F2D166A0D1A202A4E0430A839427821E,2014.0,Mar,Mo,Nacht,,Leicht,0.0
F670FE81677301BEE0430A839427C780,2014.0,Apr,Fr,Vormittag,,Leicht,0.0
FABF11F145FA014AE0430A839427E94E,2014.0,Jun,Mo,Vormittag,,Leicht,0.0
FAD6F039AD7D0124E0430A839427227F,2014.0,Jun,Fr,Abend,,Leicht,0.0
FB026C10CB330032E0430A839427C491,2014.0,Jun,Sa,Nachmittag,,Leicht,0.0
FD3213F4EB5B012EE0430A8394272DEA,2014.0,Jun,Do,Nachmittag,,Leicht,0.0
FE2413AADF010000E0430A8394270FE8,2014.0,Jul,Fr,Nachmittag,,Leicht,0.0
FF52108D61DB012AE0430A8394273BAA,2014.0,Jul,So,Nachmittag,,Schwer,0.0
0431709BE98E018EE0530A83942758D7,2014.0,Sep,So,Nachmittag,,Leicht,1.0
E36F6144538101DCE0430A8394277BE6,2013.0,Aug,Sa,Vormittag,,Leicht,1.0
E7869533EB970180E0430A83942731D7,2013.0,Sep,Di,Nachmittag,,Leicht,0.0
E83855E45AFF0164E0430A8394279EE4,2013.0,Okt,Sa,Vormittag,,Schwer,0.0
EB1F709AA51F0038E0430A8394271B35,2013.0,Nov,Do,Abend,,Leicht,0.0
EDE6529F35E7002EE0430A8394275B8E,2014.0,Jan,So,Nachmittag,,Tot,0.0
F2C8AE4F58EB01C6E0430A839427B0C1,2014.0,Jan,Mi,Vormittag,,Leicht,0.0
F661E4544DAC02C8E0430A8394275070,2014.0,Apr,Mo,Vormittag,,Leicht,0.0
F66212DF1ECB00A8E0430A8394270E7A,2014.0,Apr,Fr,Nachmittag,,Leicht,1.0
FABEE87FF3210168E0430A839427423E,2014.0,Jun,So,Abend,,Schwer,0.0
FC6CDDEBB2430238E0430A8394276505,2014.0,Jun,Di,Nachmittag,,Leicht,0.0
FD0B212F3F600008E0430A839427F0C7,2014.0,Jun,Mi,Nachmittag,,Leicht,0.0
FD3213F4DB37012EE0430A8394272DEA,2014.0,Jul,Fr,Vormittag,,Leicht,1.0
00E44AA8153B0190E0530A8394279839,2014.0,Aug,Mi,Vormittag,,Schwer,1.0
033DD45377D7015AE0530A8394273304,2014.0,Sep,Mi,Abend,,Leicht,0.0
041D12D6BABA0164E0530A8394271ADB,2014.0,Okt,Do,Nachmittag,,Leicht,0.0
080BBFF5AEC60014E0530A8394270AD0,2014.0,Nov,Do,Nacht,,Leicht,0.0
0924A7B40665011AE0530A83942735FA,2014.0,Dez,Mi,Vormittag,,Schwer,0.0
0C5E235E38E40034E0530A839427639F,2015.0,Jan,Sa,Nachmittag,,Leicht,0.0
0C5E39290A6900CAE0530A839427CE93,2015.0,Jan,Do,Nachmittag,,Leicht,0.0
10779A7F14B40236E0530A8394279797,2015.0,Mar,Di,Vormittag,,Leicht,0.0
175A66EAF151019CE0530A8394272726,2015.0,Jun,Mo,Nacht,,Leicht,0.0
E28E20045F6D009AE0430A8394271AB0,2013.0,Jun,Fr,Vormittag,,Schwer,0.0
E2A1158F45A90228E0430A8394272C16,2013.0,Jul,Mi,Abend,,Leicht,0.0
E786953476150180E0430A83942731D7,2013.0,Nov,So,Nacht,,Leicht,0.0
E7995C76D60D01B4E0430A83942716B3,2013.0,Sep,So,Nachmittag,,Schwer,0.0
EB135BDE93C80188E0430A83942750D2,2013.0,Okt,Sa,Nachmittag,,Schwer,0.0
ED0220CF51EE013CE0430A839427487B,2013.0,Dez,Di,Vormittag,,Leicht,0.0
ED166CE02D5A00BAE0430A83942796B2,2013.0,Dez,Mi,Nachmittag,,Leicht,0.0
ED166CE0408E00BAE0430A83942796B2,2013.0,Dez,So,Nachmittag,,Leicht,0.0
F182E11EEE35029CE0430A8394270F3F,2014.0,Feb,Di,Nachmittag,,Leicht,0.0
F2C9721D81C40106E0430A839427BED8,2014.0,Mar,Mo,Nachmittag,,Leicht,0.0
FC6CDDEBF3CE0238E0430A8394276505,2014.0,Jun,Sa,Vormittag,,Schwer,0.0
FCF3348ACBF7000AE0430A8394270E5E,2014.0,Jul,Fr,Nachmittag,,Leicht,0.0
FF2744A35861021AE0430A8394273899,2014.0,Aug,Di,Vormittag,,Leicht,0.0
FF2765A4A573000CE0430A8394273021,2014.0,Aug,Sa,Nachmittag,,Leicht,0.0
FF2765A4CFB8000CE0430A8394273021,2014.0,Aug,Di,Nachmittag,,Leicht,0.0
042F9D581C0B0184E0530A8394277814,2014.0,Okt,Mo,Vormittag,,Schwer,1.0
06F5E2A42A390114E0530A8394277BA5,2014.0,Nov,Fr,Nachmittag,,Leicht,0.0
126EE227D507005CE0530A8394279683,2015.0,Mar,Mo,Nachmittag,,Leicht,0.0
20CABFF1F3D80176E0530A839427CA0C,2015.0,Okt,Mi,Nachmittag,,Leicht,0.0
E54EC0F29A3901CAE0430A8394275814,2013.0,Sep,Do,Vormittag,,Leicht,0.0
EB1F709AA5990038E0430A8394271B35,2013.0,Nov,So,Abend,,Leicht,0.0
F17C176B176D0148E0430A8394271F84,2014.0,Feb,Di,Vormittag,,Leicht,0.0
F670FFEED7450142E0430A8394279CD7,2014.0,Apr,Sa,Vormittag,,Leicht,0.0
F816DBCEE2AF029CE0430A8394278C00,2014.0,Apr,Di,Vormittag,,Leicht,0.0
F8D9FD9237F90196E0430A8394274F00,2014.0,Mai,Sa,Nachmittag,,Leicht,1.0
F8F33FDCE3DA01D8E0430A839427F9B8,2014.0,Mai,Mo,Vormittag,,Leicht,0.0
FAC5359CC3EA02FEE0430A839427756A,2014.0,Jun,Do,Nachmittag,,Schwer,0.0
FAD6F039C97A0124E0430A839427227F,2014.0,Jun,Di,Vormittag,,Leicht,0.0
FADB3A2E4BF3022AE0430A839427F4C7,2014.0,Jun,Mo,Nachmittag,,Leicht,0.0
FC6BC82896DB0242E0430A83942729A3,2014.0,Jun,So,Vormittag,,Schwer,0.0
FF2765A4D76A000CE0430A8394273021,2014.0,Aug,Mi,Nachmittag,,Leicht,1.0
FF3D6A271088000AE0430A839427927B,2014.0,Aug,Mi,Nachmittag,,Leicht,0.0
02103405B874018AE0530A839427FAB8,2014.0,Sep,Mo,Vormittag,,Leicht,0.0
0418F3A2CCD30036E0530A839427B555,2014.0,Okt,Mi,Vormittag,,Leicht,0.0
0431709C5098018EE0530A83942758D7,2014.0,Okt,Mo,Nachmittag,,Schwer,0.0
15B51E70B3C300B8E0530A839427D2A1,2015.0,Mai,Sa,Vormittag,,Schwer,0.0
176F7BCA998402F4E0530A83942766A3,2015.0,Jun,Mi,Nacht,,Leicht,0.0
198C6837A9FC0088E0530A839427879E,2015.0,Jul,Mo,Vormittag,,Schwer,0.0
19E120C2F3B60150E0530A8394279CA2,2015.0,Aug,Sa,Nacht,,Leicht,0.0
1C4E53B2C1DF01B8E0530A839427B782,2015.0,Aug,Do,Nachmittag,,Leicht,0.0
CB716656FE91016AE0430A83942710FD,2012.0,Okt,Do,Nachmittag,,Schwer,0.0
D3C825053B000178E0430A839427BB02,2013.0,Jan,Mo,Vormittag,,Schwer,0.0
E83855E4DF6F0164E0430A8394279EE4,2013.0,Okt,Mi,Nachmittag,,Leicht,0.0
EB14E2975B77023EE0430A839427AFB5,2013.0,Nov,Di,Nachmittag,,Schwer,0.0
EB1F709A43690038E0430A8394271B35,2013.0,Nov,Do,Nachmittag,,Leicht,0.0
EDE6529E3DF6002EE0430A8394275B8E,2013.0,Dez,Mo,Nacht,,Schwer,1.0
F2D196588117019AE0430A8394275521,2014.0,Feb,Do,Nachmittag,,Leicht,1.0
F2D36DAD1D8E0058E0430A8394278F12,2014.0,Mar,Di,Vormittag,,Leicht,1.0
F852AE8584AF0092E0430A8394272162,2014.0,Apr,Di,Vormittag,,Schwer,0.0
F8F800D4363B02E8E0430A839427F259,2014.0,Mai,Sa,Nachmittag,,Schwer,0.0
FABF11F1764C014AE0430A839427E94E,2014.0,Jun,Sa,Nachmittag,,Leicht,0.0
FAD6F039F1B00124E0430A839427227F,2014.0,Jun,Di,Abend,,Leicht,0.0
088202E9B1AC001EE0530A8394276101,2014.0,Nov,Fr,Vormittag,,Leicht,0.0
09E1769B69A40118E0530A839427ED14,2014.0,Dez,Sa,Vormittag,,Leicht,0.0
0C5E43A13D2B01C0E0530A83942780A4,2015.0,Jan,Mo,Abend,,Leicht,0.0
10381CC20AC902AEE0530A839427C0C3,2015.0,Mar,Fr,Abend,,Leicht,0.0
11DCF1FAEA9700A6E0530A83942785D7,2015.0,Mar,Fr,Nachmittag,,Leicht,0.0
131DDEB2A64C01A6E0530A839427D1C9,2015.0,Apr,Di,Abend,,Schwer,0.0
15730A71149F0058E0530A839427BA32,2015.0,Mai,Sa,Nachmittag,,Leicht,1.0
15BF24D7123B014CE0530A8394275EA4,2015.0,Apr,So,Nachmittag,,Leicht,0.0
177133D6ED2001E0E0530A83942753EF,2015.0,Mai,Fr,Abend,,Tot,0.0
1C4E53B29B3C01B8E0530A839427B782,2015.0,Aug,Di,Vormittag,,Leicht,0.0
1EAC53F5A4950298E0530A8394277910,2015.0,Sep,Do,Abend,,Leicht,0.0
F1BAFE9A417E0076E0430A8394274F12,2014.0,Feb,Fr,Nachmittag,,Leicht,0.0
F2D36DACF0AD0058E0430A8394278F12,2014.0,Feb,Mi,Vormittag,,Leicht,0.0
F66212DF91B800A8E0430A8394270E7A,2014.0,Apr,Fr,Nachmittag,,Leicht,0.0
FAD6F039AC020124E0430A839427227F,2014.0,Jun,Fr,Nachmittag,,Schwer,0.0
FC6CDDEBC47D0238E0430A8394276505,2014.0,Jun,Mi,Vormittag,,Leicht,0.0
FD0B212F20DF0008E0430A839427F0C7,2014.0,Jul,Di,Nachmittag,,Leicht,0.0
00E42A51941F002EE0530A839427A672,2014.0,Aug,Do,Vormittag,,Schwer,0.0
0418F3A2D2460036E0530A839427B555,2014.0,Okt,Do,Nacht,,Leicht,0.0
06F00A2C0CAD000CE0530A839427D3BF,2014.0,Nov,Sa,Nachmittag,,Leicht,0.0
0C5E2E67ABAE0064E0530A839427E592,2015.0,Jan,Sa,Nachmittag,,Leicht,0.0
0E06AB1AF4A90126E0530A8394279342,2015.0,Feb,Mo,Nachmittag,,Leicht,0.0
10381CC2594502AEE0530A839427C0C3,2015.0,Mar,Di,Abend,,Schwer,0.0
1398816D0D5C0040E0530A8394275A23,2015.0,Mar,So,Nachmittag,,Leicht,0.0
15B51E70925D00B8E0530A839427D2A1,2015.0,Mai,Mi,Nachmittag,,Schwer,0.0
175B5CF7415C0080E0530A839427E20B,2015.0,Mai,So,Nachmittag,,Leicht,0.0
1C91956EEC6F01E6E0530A839427C3B3,2015.0,Aug,Do,Nachmittag,,Leicht,0.0
F60BBD7060E00014E0430A8394272838,2014.0,Apr,Do,Nachmittag,,Schwer,0.0
FABEE87FF64A0168E0430A839427423E,2014.0,Jun,Mi,Nacht,,Leicht,0.0
FD0B156803470146E0430A839427B22C,2014.0,Jun,Mo,Vormittag,,Leicht,0.0
FE2182B4D00E01CCE0430A839427503F,2014.0,Jul,Mi,Nachmittag,,Leicht,1.0
FF2744A369ED021AE0430A8394273899,2014.0,Aug,Mi,Nachmittag,,Leicht,0.0
FF2765A4CF13000CE0430A8394273021,2014.0,Aug,Di,Abend,,Schwer,1.0
03A26D62A3CB0230E0530A8394272448,2014.0,Sep,Mo,Vormittag,,Leicht,0.0
0418F3A24CD40036E0530A839427B555,2014.0,Okt,Sa,Abend,,Leicht,1.0
0924A7B41762011AE0530A83942735FA,2014.0,Dez,Fr,Nachmittag,,Leicht,0.0
09ECD4B621A3028EE0530A839427C526,2014.0,Dez,Di,Abend,,Leicht,0.0
0C5E2E6740010064E0530A839427E592,2015.0,Jan,Mi,Abend,,Leicht,0.0
0E062BF22FAF0238E0530A8394274818,2015.0,Feb,Di,Vormittag,,Leicht,0.0
0E06D7B216EC0166E0530A839427CA8B,2015.0,Feb,Di,Vormittag,,Leicht,0.0
10343ECBB42200B2E0530A83942793D4,2015.0,Mar,Mi,Nachmittag,,Leicht,0.0
10381CC2601C02AEE0530A839427C0C3,2015.0,Mar,Di,Nachmittag,,Leicht,0.0
175A76471EE801FAE0530A839427D84E,2015.0,Jun,Fr,Nachmittag,,Schwer,0.0
19A3EAC3DCAC0284E0530A839427CF0C,2015.0,Jul,So,Nachmittag,,Leicht,0.0
1C4E53B219B301B8E0530A839427B782,2015.0,Aug,Sa,Vormittag,,Leicht,0.0
20B329C645CC01E2E0530A83942711AC,2015.0,Okt,Sa,Nachmittag,,Schwer,1.0
22E53F21A98B0152E0530A839427D8B0,2015.0,Sep,Mo,Vormittag,,Leicht,0.0
ED6964E3ECFF02AEE0430A8394275E28,2014.0,Jan,Sa,Nachmittag,,Schwer,0.0
ED6964E4A76902AEE0430A8394275E28,2014.0,Jan,Mo,Vormittag,,Leicht,0.0
F2D2D82D564100CCE0430A8394273817,2014.0,Mar,Fr,Vormittag,,Leicht,0.0
FE0F09ED190B011EE0430A83942788F1,2014.0,Jul,Fr,Vormittag,,Leicht,0.0
042F9D582AB10184E0530A8394277814,2014.0,Okt,Di,Vormittag,,Schwer,1.0
04317F7A0DFA0140E0530A8394276715,2014.0,Sep,So,Vormittag,,Leicht,0.0
06F00A2C03E6000CE0530A839427D3BF,2014.0,Nov,Di,Nachmittag,,Schwer,0.0
0924A7B4173A011AE0530A83942735FA,2014.0,Dez,Fr,Nachmittag,,Tot,0.0
09EE7B1B53E50064E0530A839427DB27,2014.0,Dez,Mi,Abend,,Leicht,1.0
10381CC242D902AEE0530A839427C0C3,2015.0,Mar,So,Nachmittag,,Schwer,0.0
10381CC2598902AEE0530A839427C0C3,2015.0,Mar,Di,Nachmittag,,Leicht,0.0
1578BBA096B601E4E0530A8394270EAF,2015.0,Mai,Mi,Nachmittag,,Leicht,0.0
175B5CF751040080E0530A839427E20B,2015.0,Mai,Fr,Nachmittag,,Leicht,0.0
19E120C24D0F0150E0530A8394279CA2,2015.0,Jul,Mi,Nachmittag,,Schwer,0.0
19E120C2A6CD0150E0530A8394279CA2,2015.0,Jul,So,Vormittag,,Leicht,0.0
1C62B3294A29012EE0530A839427CC80,2015.0,Aug,Sa,Nachmittag,,Leicht,0.0
1C91956EEB8601E6E0530A839427C3B3,2015.0,Aug,Mo,Nachmittag,,Leicht,0.0
1E8176B2907601E4E0530A8394277032,2015.0,Sep,Mi,Vormittag,,Leicht,0.0
2F015A580736014EE0530A839427DC97,2016.0,Apr,Do,Abend,,Leicht,0.0
2F04E1D95A8F01CEE0530A839427437A,2016.0,Mar,Fr,Vormittag,,Schwer,0.0
F2C8AE4F7D2401C6E0430A839427B0C1,2014.0,Mar,Sa,Nachmittag,,Leicht,0.0
126ABA214E8E0040E0530A83942744EB,2015.0,Apr,Do,Nachmittag,,Leicht,0.0
175B5CF78CCF0080E0530A839427E20B,2015.0,Jun,Sa,Nachmittag,,Leicht,0.0
1C4DD91B92310052E0530A83942759E8,2015.0,Aug,Fr,Nachmittag,,Leicht,0.0
1C651AEFFBA90136E0530A839427891C,2015.0,Aug,Di,Abend,,Leicht,0.0
1E816BBF0891013AE0530A8394270CBA,2015.0,Sep,Di,Abend,,Leicht,0.0
25C02B59544D0154E0530A8394278474,2015.0,Nov,Sa,Nachmittag,,Leicht,0.0
2AB0FCBF5D76000AE0530A83942796CE,2016.0,Feb,Mo,Nachmittag,,Leicht,0.0
2CE461E656B00176E0530A839427A4C3,2016.0,Mar,Do,Vormittag,,Leicht,0.0
30D6525068F301E2E0530A83942731B3,2016.0,Apr,Di,Nachmittag,,Leicht,0.0
3206A9A8D5DC005CE0530A8394272962,2016.0,Mai,Mi,Nachmittag,,Leicht,0.0
33F5A7E10C760154E0530A83942795A5,2016.0,Jun,Mi,Abend,,Leicht,0.0
340AC1D93E630100E0530A839427C2B3,2016.0,Jun,Mo,Nachmittag,,Leicht,0.0
350E1F619AB500F8E0530A83942730EA,2016.0,Jun,Sa,Nachmittag,,Leicht,0.0
43744302CEBA0166E0530A83942713E0,2016.0,Dez,Di,Abend,,Leicht,0.0
FABEE87FD76A0168E0430A839427423E,2014.0,Jun,Fr,Vormittag,,Leicht,0.0
FC7C0A887DD7016EE0430A8394270C4B,2014.0,Jun,Mi,Abend,,Leicht,0.0
04317F7A45570140E0530A8394276715,2014.0,Okt,Di,Vormittag,,Schwer,0.0
177133D6B4C901E0E0530A83942753EF,2015.0,Jun,Mi,Nachmittag,,Leicht,0.0
1AD5347FFFF701CAE0530A83942779F1,2015.0,Jul,Di,Nachmittag,,Schwer,0.0
1C4E53B1CFB001B8E0530A839427B782,2015.0,Aug,So,Vormittag,,Leicht,0.0
1C4E53B2912901B8E0530A839427B782,2015.0,Aug,Sa,Nachmittag,,Schwer,0.0
1D1A3C27B8E900A4E0530A8394279CFD,2015.0,Aug,Do,Nachmittag,,Leicht,0.0
1E816BBF9F3D013AE0530A8394270CBA,2015.0,Sep,Fr,Abend,,Leicht,0.0
22E53F218D9D0152E0530A839427D8B0,2015.0,Okt,Mo,Nachmittag,,Schwer,0.0
22E99B589F5401D2E0530A839427FC3B,2015.0,Okt,Sa,Nachmittag,,Leicht,0.0
238AE7E3653B0096E0530A839427D8DB,2015.0,Nov,Mi,Nachmittag,,Leicht,0.0
2525F8C2687E01A4E0530A83942791F3,2015.0,Nov,Mo,Abend,,Leicht,0.0
25EC238D9FFC002AE0530A8394276191,2015.0,Nov,Do,Nachmittag,,Leicht,0.0
2A9D3E61A18D01D4E0530A83942766E3,2016.0,Feb,Mo,Nachmittag,,Leicht,0.0
